delivery_id,po_id,project_id,supplier_id,material_id,planned_delivery_date,expected_delivery_date,actual_delivery_date,ordered_quantity,delivered_quantity,accepted_quantity,rejected_quantity,delay_days,late_delivery_flag,quality_issue_flag,delivery_status
DEL-0017950,PO-0017950,PRJ-0116,SUP-0253,MAT-0106,2018-11-07,2018-10-25,2018-10-26,328.0,327.51,327.51,0.0,1,0,0,On Time
DEL-0017951,PO-0017951,PRJ-0116,SUP-0020,MAT-0239,2018-08-31,2018-08-12,2018-08-12,192.0,197.59,197.59,0.0,0,0,0,On Time
DEL-0017952,PO-0017952,PRJ-0116,SUP-0098,MAT-0242,2019-07-08,2019-06-24,2019-06-24,44.0,45.8,45.8,0.0,0,0,0,On Time
DEL-0017953,PO-0017953,PRJ-0116,SUP-0183,MAT-0250,2019-05-17,2019-05-16,2019-05-16,30.0,30.95,30.95,0.0,0,0,0,On Time
DEL-0017954,PO-0017954,PRJ-0116,SUP-0335,MAT-0239,2019-04-08,2019-03-21,2019-04-03,320.0,315.21,315.21,0.0,13,1,0,Late
DEL-0017955,PO-0017955,PRJ-0116,SUP-0162,MAT-0236,2019-08-27,2019-09-04,2019-09-14,200.0,198.69,198.69,0.0,10,1,0,Late
DEL-0017956,PO-0017956,PRJ-0116,SUP-0142,MAT-0093,2018-07-08,2018-06-15,2018-06-16,910.0,868.56,868.56,0.0,1,0,0,On Time
DEL-0017957,PO-0017957,PRJ-0116,SUP-0174,MAT-0125,2019-08-27,2019-09-03,2019-09-04,123.0,121.22,121.22,0.0,1,0,0,On Time
DEL-0017958,PO-0017958,PRJ-0116,SUP-0085,MAT-0023,2018-08-17,2018-08-12,2018-08-12,608.0,614.48,614.48,0.0,0,0,0,On Time
DEL-0017959,PO-0017959,PRJ-0116,SUP-0096,MAT-0055,2018-05-09,2018-04-24,2018-05-15,156.0,154.26,154.26,0.0,21,1,0,Late
DEL-0017960,PO-0017960,PRJ-0116,SUP-0200,MAT-0146,2019-07-18,2019-07-01,2019-07-09,280.0,272.48,272.48,0.0,8,1,0,Late
DEL-0017961,PO-0017961,PRJ-0116,SUP-0187,MAT-0035,2019-06-05,2019-05-14,2019-05-29,876.0,874.0,874.0,0.0,15,1,0,Late
DEL-0017962,PO-0017962,PRJ-0116,SUP-0304,MAT-0055,2018-07-20,2018-07-05,2018-07-05,156.0,143.9,143.9,0.0,0,0,0,On Time
DEL-0017963,PO-0017963,PRJ-0116,SUP-0150,MAT-0091,2018-05-23,2018-05-23,2018-05-23,806.0,822.64,822.64,0.0,0,0,0,On Time
DEL-0017964,PO-0017964,PRJ-0116,SUP-0283,MAT-0002,2019-03-02,2019-02-19,2019-02-20,143.0,141.97,141.97,0.0,1,0,0,On Time
DEL-0017965,PO-0017965,PRJ-0116,SUP-0027,MAT-0050,2018-08-25,2018-08-08,2018-08-08,3.0,3.05,3.05,0.0,0,0,0,On Time
DEL-0017966,PO-0017966,PRJ-0116,SUP-0013,MAT-0141,2018-08-09,2018-07-21,2018-08-06,1064.0,1045.13,833.61,211.52,16,1,1,Late - Quality Issue
DEL-0017967,PO-0017967,PRJ-0116,SUP-0071,MAT-0095,2018-07-06,2018-06-28,2018-06-28,576.0,557.08,557.08,0.0,0,0,0,On Time
DEL-0017968,PO-0017968,PRJ-0116,SUP-0340,MAT-0144,2018-03-12,2018-03-04,2018-03-06,320.0,310.86,310.86,0.0,2,0,0,On Time
DEL-0017969,PO-0017969,PRJ-0116,SUP-0060,MAT-0237,2018-07-13,2018-06-28,2018-06-28,840.0,879.99,879.99,0.0,0,0,0,On Time
DEL-0017970,PO-0017970,PRJ-0116,SUP-0328,MAT-0205,2019-06-16,2019-05-27,2019-05-27,22.0,21.8,21.8,0.0,0,0,0,On Time
DEL-0017971,PO-0017971,PRJ-0116,SUP-0014,MAT-0187,2018-10-27,2018-10-12,2018-10-12,858.0,882.27,882.27,0.0,0,0,0,On Time
DEL-0017972,PO-0017972,PRJ-0116,SUP-0009,MAT-0087,2019-03-12,2019-02-21,2019-02-21,378.0,376.66,328.42,48.24,0,0,1,On Time - Quality Issue
DEL-0017973,PO-0017973,PRJ-0116,SUP-0045,MAT-0156,2017-11-26,2017-11-08,2017-11-08,869.0,811.4,811.4,0.0,0,0,0,On Time
DEL-0017974,PO-0017974,PRJ-0116,SUP-0156,MAT-0144,2019-01-26,2019-01-16,2019-01-18,240.0,249.64,249.64,0.0,2,0,0,On Time
DEL-0017975,PO-0017975,PRJ-0116,SUP-0142,MAT-0205,2018-07-26,2018-07-05,2018-07-05,154.0,159.19,159.19,0.0,0,0,0,On Time
DEL-0017976,PO-0017976,PRJ-0116,SUP-0227,MAT-0002,2019-06-10,2019-05-31,2019-05-31,169.0,165.72,154.19,11.53,0,0,1,On Time - Quality Issue
DEL-0017977,PO-0017977,PRJ-0116,SUP-0245,MAT-0040,2018-12-08,2018-12-01,2018-12-01,712.0,696.18,585.69,110.49,0,0,1,On Time - Quality Issue
DEL-0017978,PO-0017978,PRJ-0116,SUP-0297,MAT-0159,2018-08-12,2018-07-24,2018-07-24,234.0,232.38,232.38,0.0,0,0,0,On Time
DEL-0017979,PO-0017979,PRJ-0116,SUP-0340,MAT-0131,2018-10-17,2018-09-29,2018-09-29,84.0,84.59,84.59,0.0,0,0,0,On Time
DEL-0017980,PO-0017980,PRJ-0116,SUP-0253,MAT-0119,2018-07-07,2018-06-17,2018-06-17,639.0,629.56,629.56,0.0,0,0,0,On Time
DEL-0017981,PO-0017981,PRJ-0116,SUP-0247,MAT-0058,2018-04-23,2018-04-15,2018-04-16,165.0,162.07,162.07,0.0,1,0,0,On Time
DEL-0017982,PO-0017982,PRJ-0116,SUP-0227,MAT-0030,2019-03-15,2019-02-25,2019-02-25,649.0,663.6,663.6,0.0,0,0,0,On Time
DEL-0017983,PO-0017983,PRJ-0116,SUP-0348,MAT-0134,2018-07-03,2018-06-23,2018-06-24,156.0,153.64,153.64,0.0,1,0,0,On Time
DEL-0017984,PO-0017984,PRJ-0116,SUP-0014,MAT-0149,2019-03-05,2019-02-11,2019-02-12,12.0,11.49,11.49,0.0,1,0,0,On Time
DEL-0017985,PO-0017985,PRJ-0116,SUP-0206,MAT-0145,2019-07-20,2019-07-13,2019-07-13,104.0,104.13,104.13,0.0,0,0,0,On Time
DEL-0017986,PO-0017986,PRJ-0116,SUP-0242,MAT-0137,2018-02-05,2018-01-27,2018-01-28,270.0,265.84,265.84,0.0,1,0,0,On Time
DEL-0017987,PO-0017987,PRJ-0116,SUP-0233,MAT-0105,2018-07-01,2018-06-10,2018-06-10,140.0,140.57,140.57,0.0,0,0,0,On Time
DEL-0017988,PO-0017988,PRJ-0116,SUP-0159,MAT-0212,2018-02-22,2018-02-09,2018-02-10,477.0,488.19,488.19,0.0,1,0,0,On Time
DEL-0017989,PO-0017989,PRJ-0116,SUP-0135,MAT-0194,2018-07-24,2018-07-13,2018-07-13,288.0,289.47,289.47,0.0,0,0,0,On Time
DEL-0017990,PO-0017990,PRJ-0116,SUP-0053,MAT-0033,2018-08-29,2018-08-09,2018-08-09,765.0,757.2,757.2,0.0,0,0,0,On Time
DEL-0017991,PO-0017991,PRJ-0116,SUP-0103,MAT-0047,2018-12-01,2018-11-21,2018-11-23,516.0,522.58,522.58,0.0,2,0,0,On Time
DEL-0017992,PO-0017992,PRJ-0116,SUP-0272,MAT-0135,2019-08-27,2019-10-26,2019-10-26,65.0,66.21,66.21,0.0,0,0,0,On Time
DEL-0017993,PO-0017993,PRJ-0116,SUP-0230,MAT-0214,2018-03-18,2018-03-14,2018-03-14,385.0,389.05,389.05,0.0,0,0,0,On Time
DEL-0017994,PO-0017994,PRJ-0116,SUP-0189,MAT-0210,2019-08-27,2019-08-16,2019-08-16,636.0,653.51,653.51,0.0,0,0,0,On Time
DEL-0017995,PO-0017995,PRJ-0116,SUP-0144,MAT-0212,2018-03-26,2018-03-13,2018-03-13,159.0,162.08,162.08,0.0,0,0,0,On Time
DEL-0017996,PO-0017996,PRJ-0116,SUP-0257,MAT-0094,2018-04-23,2018-04-03,2018-04-04,400.0,410.17,410.17,0.0,1,1,0,Late
DEL-0017997,PO-0017997,PRJ-0116,SUP-0278,MAT-0016,2018-01-22,2018-01-05,2018-01-07,451.0,437.59,437.59,0.0,2,0,0,On Time
DEL-0017998,PO-0017998,PRJ-0116,SUP-0060,MAT-0166,2018-04-27,2018-04-16,2018-04-30,320.0,332.46,332.46,0.0,14,1,0,Late
DEL-0017999,PO-0017999,PRJ-0116,SUP-0253,MAT-0084,2018-09-17,2018-09-02,2018-09-04,550.0,552.34,552.34,0.0,2,0,0,On Time
DEL-0018000,PO-0018000,PRJ-0116,SUP-0111,MAT-0037,2018-03-27,2018-03-09,2018-03-11,92.0,94.19,94.19,0.0,2,0,0,On Time
DEL-0018001,PO-0018001,PRJ-0116,SUP-0008,MAT-0159,2018-12-17,2018-11-28,2018-12-05,780.0,811.71,811.71,0.0,7,1,0,Late
DEL-0018002,PO-0018002,PRJ-0116,SUP-0275,MAT-0021,2017-12-15,2017-12-05,2017-12-07,48.0,48.71,48.71,0.0,2,0,0,On Time
DEL-0018003,PO-0018003,PRJ-0116,SUP-0290,MAT-0164,2018-05-04,2018-04-19,2018-04-19,774.0,789.88,789.88,0.0,0,0,0,On Time
DEL-0018004,PO-0018004,PRJ-0116,SUP-0019,MAT-0110,2018-05-22,2018-05-11,2018-05-27,620.0,608.63,608.63,0.0,16,1,0,Late
DEL-0018005,PO-0018005,PRJ-0116,SUP-0157,MAT-0220,2018-06-06,2018-05-18,2018-05-18,308.0,284.52,284.52,0.0,0,0,0,On Time
DEL-0018006,PO-0018006,PRJ-0116,SUP-0041,MAT-0241,2018-12-11,2018-11-28,2018-11-28,756.0,761.05,761.05,0.0,0,0,0,On Time
DEL-0018007,PO-0018007,PRJ-0116,SUP-0305,MAT-0172,2019-08-27,2019-09-17,2019-09-24,924.0,907.45,907.45,0.0,7,1,0,Late
DEL-0018008,PO-0018008,PRJ-0116,SUP-0147,MAT-0155,2019-04-22,2019-04-04,2019-04-25,180.0,180.29,180.29,0.0,21,1,0,Late
DEL-0018009,PO-0018009,PRJ-0116,SUP-0253,MAT-0141,2019-02-18,2019-01-29,2019-01-29,608.0,630.09,630.09,0.0,0,0,0,On Time
DEL-0018010,PO-0018010,PRJ-0116,SUP-0230,MAT-0248,2018-10-28,2018-10-10,2018-10-10,36.0,36.15,36.15,0.0,0,0,0,On Time
DEL-0018011,PO-0018011,PRJ-0116,SUP-0269,MAT-0190,2018-10-29,2018-10-18,2018-10-20,416.0,409.58,409.58,0.0,2,0,0,On Time
DEL-0018012,PO-0018012,PRJ-0116,SUP-0039,MAT-0195,2018-11-29,2018-11-16,2018-11-18,116.0,116.67,116.67,0.0,2,0,0,On Time
DEL-0018013,PO-0018013,PRJ-0116,SUP-0126,MAT-0131,2018-07-28,2018-07-14,2018-07-14,252.0,240.94,240.94,0.0,0,0,0,On Time
DEL-0018014,PO-0018014,PRJ-0116,SUP-0239,MAT-0030,2018-03-16,2018-03-03,2018-03-11,472.0,464.73,464.73,0.0,8,1,0,Late
DEL-0018015,PO-0018015,PRJ-0116,SUP-0023,MAT-0042,2019-02-16,2019-01-31,2019-02-02,312.0,321.0,321.0,0.0,2,0,0,On Time
DEL-0018016,PO-0018016,PRJ-0116,SUP-0031,MAT-0243,2018-10-10,2018-10-01,2018-10-04,4.0,4.16,4.16,0.0,3,1,0,Late
DEL-0018017,PO-0018017,PRJ-0116,SUP-0259,MAT-0221,2018-02-11,2018-01-22,2018-01-23,1218.0,1230.21,1230.21,0.0,1,0,0,On Time
DEL-0018018,PO-0018018,PRJ-0116,SUP-0061,MAT-0023,2018-06-25,2018-06-19,2018-07-04,532.0,523.06,523.06,0.0,15,1,0,Late
DEL-0018019,PO-0018019,PRJ-0116,SUP-0188,MAT-0034,2018-03-24,2018-03-14,2018-03-14,126.0,128.73,128.73,0.0,0,0,0,On Time
DEL-0018020,PO-0018020,PRJ-0116,SUP-0230,MAT-0206,2018-07-01,2018-06-23,2018-06-23,370.0,375.77,375.77,0.0,0,0,0,On Time
DEL-0018021,PO-0018021,PRJ-0116,SUP-0011,MAT-0105,2018-04-22,2018-04-02,2018-04-02,60.0,60.73,60.73,0.0,0,0,0,On Time
DEL-0018022,PO-0018022,PRJ-0116,SUP-0282,MAT-0066,2019-03-07,2019-02-26,2019-03-04,448.0,460.24,460.24,0.0,6,1,0,Late
DEL-0018023,PO-0018023,PRJ-0116,SUP-0031,MAT-0111,2018-05-17,2018-05-04,2018-05-04,78.0,73.4,73.4,0.0,0,0,0,On Time
DEL-0018024,PO-0018024,PRJ-0116,SUP-0271,MAT-0028,2018-04-13,2018-03-29,2018-03-29,245.0,242.85,242.85,0.0,0,0,0,On Time
DEL-0018025,PO-0018025,PRJ-0116,SUP-0184,MAT-0033,2018-02-13,2018-01-23,2018-02-13,1190.0,1221.12,1221.12,0.0,21,1,0,Late
DEL-0018026,PO-0018026,PRJ-0116,SUP-0182,MAT-0128,2018-04-09,2018-04-03,2018-04-13,425.0,419.85,419.85,0.0,10,1,0,Late
DEL-0018027,PO-0018027,PRJ-0116,SUP-0191,MAT-0060,2019-01-14,2018-12-25,2018-12-26,30.0,28.51,28.51,0.0,1,0,0,On Time
DEL-0018028,PO-0018028,PRJ-0116,SUP-0090,MAT-0143,2018-05-01,2018-04-10,2018-04-10,484.0,510.17,510.17,0.0,0,0,0,On Time
DEL-0018029,PO-0018029,PRJ-0116,SUP-0149,MAT-0101,2018-12-25,2018-12-05,2018-12-05,354.0,345.63,345.63,0.0,0,0,0,On Time
DEL-0018030,PO-0018030,PRJ-0116,SUP-0075,MAT-0152,2019-08-27,2019-09-12,2019-09-12,1050.0,1005.25,1005.25,0.0,0,0,0,On Time
DEL-0018031,PO-0018031,PRJ-0116,SUP-0317,MAT-0091,2017-12-22,2017-12-19,2018-01-24,496.0,491.45,491.45,0.0,36,1,0,Late
DEL-0018032,PO-0018032,PRJ-0116,SUP-0130,MAT-0015,2019-08-17,2019-08-04,2019-08-05,869.0,838.26,838.26,0.0,1,0,0,On Time
DEL-0018033,PO-0018033,PRJ-0116,SUP-0315,MAT-0242,2018-10-14,2018-09-29,2018-09-29,132.0,141.09,141.09,0.0,0,0,0,On Time
DEL-0018034,PO-0018034,PRJ-0116,SUP-0181,MAT-0175,2018-10-13,2018-09-27,2018-09-27,441.0,451.4,451.4,0.0,0,0,0,On Time
DEL-0018035,PO-0018035,PRJ-0116,SUP-0142,MAT-0076,2019-01-02,2018-12-23,2018-12-25,702.0,701.93,701.93,0.0,2,0,0,On Time
DEL-0018036,PO-0018036,PRJ-0116,SUP-0299,MAT-0227,2018-09-08,2018-09-06,2018-10-06,160.0,164.51,164.51,0.0,30,1,0,Late
DEL-0018037,PO-0018037,PRJ-0116,SUP-0186,MAT-0070,2019-02-22,2019-02-08,2019-02-09,748.0,711.45,711.45,0.0,1,0,0,On Time
DEL-0018038,PO-0018038,PRJ-0116,SUP-0340,MAT-0041,2019-05-25,2019-05-10,2019-05-30,476.0,466.74,466.74,0.0,20,1,0,Late
DEL-0018039,PO-0018039,PRJ-0117,SUP-0329,MAT-0043,2022-07-15,2022-06-23,2022-07-19,890.0,888.57,888.57,0.0,26,1,0,Late
DEL-0018040,PO-0018040,PRJ-0117,SUP-0107,MAT-0066,2021-11-11,2021-11-03,2021-11-03,64.0,68.98,68.98,0.0,0,0,0,On Time
DEL-0018041,PO-0018041,PRJ-0117,SUP-0159,MAT-0216,2022-10-30,2022-10-15,2022-10-16,320.0,296.64,296.64,0.0,1,0,0,On Time
DEL-0018042,PO-0018042,PRJ-0117,SUP-0151,MAT-0080,2022-12-24,2022-12-21,2022-12-21,60.0,63.09,63.09,0.0,0,0,0,On Time
DEL-0018043,PO-0018043,PRJ-0117,SUP-0340,MAT-0169,2022-01-16,2021-12-27,2021-12-27,108.0,110.94,110.94,0.0,0,0,0,On Time
DEL-0018044,PO-0018044,PRJ-0117,SUP-0204,MAT-0244,2021-04-09,2021-03-29,2021-04-08,924.0,912.0,912.0,0.0,10,1,0,Late
DEL-0018045,PO-0018045,PRJ-0117,SUP-0263,MAT-0048,2021-02-28,2021-02-20,2021-02-20,156.0,157.55,157.55,0.0,0,0,0,On Time
DEL-0018046,PO-0018046,PRJ-0117,SUP-0124,MAT-0078,2020-12-16,2020-11-24,2020-11-25,342.0,347.2,347.2,0.0,1,0,0,On Time
DEL-0018047,PO-0018047,PRJ-0117,SUP-0076,MAT-0229,2021-07-10,2021-06-25,2021-06-26,644.0,652.65,652.65,0.0,1,0,0,On Time
DEL-0018048,PO-0018048,PRJ-0117,SUP-0301,MAT-0220,2021-09-14,2021-08-26,2021-08-28,308.0,324.08,324.08,0.0,2,0,0,On Time
DEL-0018049,PO-0018049,PRJ-0117,SUP-0350,MAT-0029,2021-07-16,2021-06-25,2021-06-25,948.0,941.81,941.81,0.0,0,0,0,On Time
DEL-0018050,PO-0018050,PRJ-0117,SUP-0224,MAT-0239,2022-06-14,2022-05-24,2022-05-24,224.0,219.86,219.86,0.0,0,0,0,On Time
DEL-0018051,PO-0018051,PRJ-0117,SUP-0052,MAT-0090,2021-09-07,2021-08-27,2021-08-28,581.0,556.47,556.47,0.0,1,0,0,On Time
DEL-0018052,PO-0018052,PRJ-0117,SUP-0344,MAT-0038,2021-11-26,2021-11-25,2021-11-27,510.0,520.47,520.47,0.0,2,0,0,On Time
DEL-0018053,PO-0018053,PRJ-0117,SUP-0053,MAT-0012,2022-02-02,2022-01-14,2022-01-16,924.0,917.24,917.24,0.0,2,0,0,On Time
DEL-0018054,PO-0018054,PRJ-0117,SUP-0322,MAT-0163,2023-03-18,2023-03-22,2023-03-22,588.0,636.16,636.16,0.0,0,0,0,On Time
DEL-0018055,PO-0018055,PRJ-0117,SUP-0340,MAT-0096,2022-03-08,2022-02-26,2022-03-17,32.0,32.46,32.46,0.0,19,1,0,Late
DEL-0018056,PO-0018056,PRJ-0117,SUP-0327,MAT-0126,2021-11-24,2021-11-04,2021-11-05,162.0,155.85,155.85,0.0,1,0,0,On Time
DEL-0018057,PO-0018057,PRJ-0117,SUP-0154,MAT-0220,2022-06-23,2022-06-03,2022-06-04,572.0,593.71,593.71,0.0,1,0,0,On Time
DEL-0018058,PO-0018058,PRJ-0117,SUP-0328,MAT-0214,2022-01-06,2022-01-04,2022-02-06,165.0,169.42,169.42,0.0,33,1,0,Late
DEL-0018059,PO-0018059,PRJ-0117,SUP-0206,MAT-0204,2023-03-18,2023-03-06,2023-03-06,124.0,119.35,119.35,0.0,0,0,0,On Time
DEL-0018060,PO-0018060,PRJ-0117,SUP-0182,MAT-0046,2021-08-25,2021-08-05,2021-08-06,130.0,123.88,123.88,0.0,1,0,0,On Time
DEL-0018061,PO-0018061,PRJ-0117,SUP-0090,MAT-0112,2021-05-12,2021-04-29,2021-04-30,416.0,431.04,431.04,0.0,1,0,0,On Time
DEL-0018062,PO-0018062,PRJ-0117,SUP-0288,MAT-0147,2021-02-15,2021-02-04,2021-02-05,335.0,333.95,333.95,0.0,1,0,0,On Time
DEL-0018063,PO-0018063,PRJ-0117,SUP-0227,MAT-0116,2021-09-20,2021-09-04,2021-09-23,60.0,60.38,60.38,0.0,19,1,0,Late
DEL-0018064,PO-0018064,PRJ-0117,SUP-0340,MAT-0128,2023-01-15,2023-01-12,2023-01-13,170.0,173.96,173.96,0.0,1,0,0,On Time
DEL-0018065,PO-0018065,PRJ-0117,SUP-0290,MAT-0236,2021-08-26,2021-08-19,2021-08-21,360.0,370.97,370.97,0.0,2,0,0,On Time
DEL-0018066,PO-0018066,PRJ-0117,SUP-0156,MAT-0143,2022-02-25,2022-02-05,2022-02-07,176.0,180.69,180.69,0.0,2,0,0,On Time
DEL-0018067,PO-0018067,PRJ-0117,SUP-0143,MAT-0116,2023-03-12,2023-02-18,2023-02-18,12.0,11.77,11.77,0.0,0,0,0,On Time
DEL-0018068,PO-0018068,PRJ-0117,SUP-0294,MAT-0241,2021-08-29,2021-08-14,2021-08-14,315.0,310.64,310.64,0.0,0,0,0,On Time
DEL-0018069,PO-0018069,PRJ-0117,SUP-0053,MAT-0159,2022-03-25,2022-03-03,2022-03-03,156.0,158.64,158.64,0.0,0,0,0,On Time
DEL-0018070,PO-0018070,PRJ-0117,SUP-0206,MAT-0102,2022-12-19,2022-12-04,2022-12-06,45.0,45.38,45.38,0.0,2,0,0,On Time
DEL-0018071,PO-0018071,PRJ-0117,SUP-0314,MAT-0156,2021-08-04,2021-07-18,2021-07-18,790.0,786.96,786.96,0.0,0,0,0,On Time
DEL-0018072,PO-0018072,PRJ-0117,SUP-0096,MAT-0238,2021-12-26,2021-12-08,2021-12-08,63.0,63.0,63.0,0.0,0,0,0,On Time
DEL-0018073,PO-0018073,PRJ-0117,SUP-0150,MAT-0088,2022-04-08,2022-04-02,2022-04-21,322.0,328.46,328.46,0.0,19,1,0,Late
DEL-0018074,PO-0018074,PRJ-0117,SUP-0322,MAT-0019,2022-10-23,2022-10-13,2022-10-13,44.0,44.83,44.83,0.0,0,0,0,On Time
DEL-0018075,PO-0018075,PRJ-0117,SUP-0259,MAT-0164,2021-07-26,2021-07-08,2021-07-08,602.0,608.79,608.79,0.0,0,0,0,On Time
DEL-0018076,PO-0018076,PRJ-0117,SUP-0277,MAT-0248,2022-12-01,2022-11-15,2022-11-15,216.0,227.82,201.81,26.01,0,0,1,On Time - Quality Issue
DEL-0018077,PO-0018077,PRJ-0117,SUP-0142,MAT-0023,2021-05-11,2021-05-09,2021-05-22,76.0,73.55,73.55,0.0,13,1,0,Late
DEL-0018078,PO-0018078,PRJ-0117,SUP-0167,MAT-0229,2022-03-05,2022-02-18,2022-02-20,506.0,505.11,505.11,0.0,2,0,0,On Time
DEL-0018079,PO-0018079,PRJ-0117,SUP-0120,MAT-0089,2021-11-24,2021-11-08,2021-11-09,270.0,271.84,271.84,0.0,1,0,0,On Time
DEL-0018080,PO-0018080,PRJ-0117,SUP-0092,MAT-0075,2021-11-28,2021-11-18,2021-11-18,648.0,666.92,666.92,0.0,0,0,0,On Time
DEL-0018081,PO-0018081,PRJ-0117,SUP-0046,MAT-0203,2021-11-09,2021-11-06,2021-11-07,282.0,284.71,284.71,0.0,1,0,0,On Time
DEL-0018082,PO-0018082,PRJ-0117,SUP-0002,MAT-0232,2022-10-28,2022-10-11,2022-10-12,169.0,169.51,169.51,0.0,1,0,0,On Time
DEL-0018083,PO-0018083,PRJ-0117,SUP-0249,MAT-0022,2021-05-17,2021-05-05,2021-05-05,72.0,71.32,71.32,0.0,0,0,0,On Time
DEL-0018084,PO-0018084,PRJ-0117,SUP-0038,MAT-0123,2023-01-04,2022-12-31,2022-12-31,60.0,57.71,57.71,0.0,0,0,0,On Time
DEL-0018085,PO-0018085,PRJ-0117,SUP-0205,MAT-0038,2021-03-20,2021-03-18,2021-03-21,561.0,592.46,592.46,0.0,3,1,0,Late
DEL-0018086,PO-0018086,PRJ-0117,SUP-0197,MAT-0033,2021-01-07,2020-12-19,2020-12-19,595.0,590.49,590.49,0.0,0,0,0,On Time
DEL-0018087,PO-0018087,PRJ-0117,SUP-0130,MAT-0009,2021-07-10,2021-06-25,2021-07-19,846.0,832.12,832.12,0.0,24,1,0,Late
DEL-0018088,PO-0018088,PRJ-0117,SUP-0053,MAT-0012,2023-01-22,2023-01-01,2023-01-01,726.0,748.69,748.69,0.0,0,0,0,On Time
DEL-0018089,PO-0018089,PRJ-0117,SUP-0124,MAT-0115,2021-07-15,2021-07-05,2021-08-04,910.0,907.15,907.15,0.0,30,1,0,Late
DEL-0018090,PO-0018090,PRJ-0117,SUP-0291,MAT-0007,2021-01-28,2021-01-08,2021-01-10,185.0,180.51,180.51,0.0,2,0,0,On Time
DEL-0018091,PO-0018091,PRJ-0117,SUP-0345,MAT-0182,2022-07-10,2022-07-01,2022-07-02,792.0,798.89,575.18,223.71,1,0,1,On Time - Quality Issue
DEL-0018092,PO-0018092,PRJ-0117,SUP-0148,MAT-0192,2021-01-24,2021-01-19,2021-02-12,140.0,144.1,144.1,0.0,24,1,0,Late
DEL-0018093,PO-0018093,PRJ-0117,SUP-0330,MAT-0006,2022-01-30,2022-01-20,2022-02-10,94.0,97.31,97.31,0.0,21,1,0,Late
DEL-0018094,PO-0018094,PRJ-0117,SUP-0229,MAT-0175,2021-01-29,2021-01-14,2021-01-14,252.0,263.51,263.51,0.0,0,0,0,On Time
DEL-0018095,PO-0018095,PRJ-0117,SUP-0249,MAT-0154,2022-08-23,2022-08-08,2022-08-08,590.0,572.02,572.02,0.0,0,0,0,On Time
DEL-0018096,PO-0018096,PRJ-0117,SUP-0271,MAT-0249,2023-03-18,2023-03-16,2023-03-16,237.0,239.65,239.65,0.0,0,0,0,On Time
DEL-0018097,PO-0018097,PRJ-0117,SUP-0302,MAT-0069,2023-03-18,2023-03-14,2023-03-14,68.0,61.44,61.44,0.0,0,0,0,On Time
DEL-0018098,PO-0018098,PRJ-0117,SUP-0130,MAT-0148,2022-07-20,2022-07-09,2022-07-10,180.0,174.88,174.88,0.0,1,0,0,On Time
DEL-0018099,PO-0018099,PRJ-0117,SUP-0230,MAT-0184,2022-12-19,2022-12-06,2022-12-07,120.0,121.97,121.97,0.0,1,0,0,On Time
DEL-0018100,PO-0018100,PRJ-0117,SUP-0047,MAT-0070,2023-03-05,2023-02-22,2023-02-23,340.0,347.05,347.05,0.0,1,0,0,On Time
DEL-0018101,PO-0018101,PRJ-0117,SUP-0297,MAT-0119,2022-09-10,2022-08-25,2022-08-25,71.0,72.1,72.1,0.0,0,0,0,On Time
DEL-0018102,PO-0018102,PRJ-0117,SUP-0103,MAT-0242,2023-03-18,2023-04-03,2023-04-03,220.0,219.82,219.82,0.0,0,0,0,On Time
DEL-0018103,PO-0018103,PRJ-0117,SUP-0248,MAT-0124,2021-08-21,2021-08-07,2021-08-07,108.0,110.27,110.27,0.0,0,0,0,On Time
DEL-0018104,PO-0018104,PRJ-0117,SUP-0124,MAT-0018,2022-11-13,2022-11-01,2022-11-22,264.0,263.5,263.5,0.0,21,1,0,Late
DEL-0018105,PO-0018105,PRJ-0117,SUP-0077,MAT-0206,2022-05-28,2022-05-21,2022-06-17,111.0,112.07,112.07,0.0,27,1,0,Late
DEL-0018106,PO-0018106,PRJ-0117,SUP-0100,MAT-0221,2022-12-12,2022-11-26,2022-11-26,957.0,950.8,950.8,0.0,0,0,0,On Time
DEL-0018107,PO-0018107,PRJ-0117,SUP-0238,MAT-0217,2022-01-22,2022-01-04,2022-01-05,81.0,74.64,74.64,0.0,1,0,0,On Time
DEL-0018108,PO-0018108,PRJ-0117,SUP-0055,MAT-0009,2021-06-06,2021-05-22,2021-06-02,846.0,813.28,689.13,124.15,11,1,1,Late - Quality Issue
DEL-0018109,PO-0018109,PRJ-0117,SUP-0297,MAT-0071,2022-02-14,2022-02-11,2022-03-29,77.0,75.79,75.79,0.0,46,1,0,Late
DEL-0018110,PO-0018110,PRJ-0117,SUP-0274,MAT-0049,2022-05-19,2022-05-06,2022-05-21,51.0,50.19,50.19,0.0,15,1,0,Late
DEL-0018111,PO-0018111,PRJ-0117,SUP-0168,MAT-0026,2022-12-28,2022-12-06,2022-12-06,684.0,718.5,718.5,0.0,0,0,0,On Time
DEL-0018112,PO-0018112,PRJ-0117,SUP-0330,MAT-0229,2022-09-16,2022-09-04,2022-09-04,230.0,233.49,233.49,0.0,0,0,0,On Time
DEL-0018113,PO-0018113,PRJ-0117,SUP-0261,MAT-0160,2023-03-18,2023-03-21,2023-03-23,66.0,64.86,64.86,0.0,2,0,0,On Time
DEL-0018114,PO-0018114,PRJ-0117,SUP-0103,MAT-0199,2023-01-20,2023-01-01,2023-01-03,72.0,70.29,70.29,0.0,2,0,0,On Time
